stop_id,stop_name,stop_lat,stop_lon,location_type
20000007,Miðstöð,63.993969,-22.551521,0
20000008,Hringbraut / Norðurtún,64.000792,-22.559937,0
20000010,Nesvellir,63.991154,-22.549142,0
20000011,Bolafótur,63.985702,-22.549317,0
20000012,Steinás,63.987306,-22.549081,0
20000013,Njarðvíkurtorg,63.988328,-22.548869,0
20000014,Stekkjarkot,63.972134,-22.530116,0
20000015,Stekkjarkot,63.971988,-22.530065,0
20000016,Steinás,63.977047,-22.547051,0
20000017,Bolafótur,63.985411,-22.549051,0
20000018,Njarðvíkurtorg,63.987696,-22.548561,0
20000020,Fjölbrautaskóli Suðurnesja / FS,63.996435,-22.562531,0
20000021,Holtaskóli,63.99847,-22.562761,0
20000022,Hringbraut / Norðurtún,64.00089,-22.559641,0
20000024,Tjarnarhverfi,63.969848,-22.513746,0
20000025,Tjarnarhverfi,63.968518,-22.514284,0
20000026,Kirkjuvogur,63.934303,-22.687508,0
20000027,Landnámsbærinn,63.935349,-22.685721,0
20000028,Djúpivogur,63.933274,-22.682975,0
20000029,Seljavogur,63.933638,-22.680521,0
20000031,Háaleitisskóli,63.96803,-22.589808,0
20000033,Eldey,63.967085,-22.581452,0
20000034,Fjörheimar,63.973134,-22.580261,0
20000036,Álsvellir,64.00289,-22.57961,0
20000041,Keilir,63.969351,-22.570984,0
20000042,Keilisbraut,63.97147,-22.575254,0
20000045,Bogabraut,63.972781,-22.56637,0
20000047,Grænásbraut,63.975469,-22.565975,0
20000049,Skógartorg,63.971999,-22.558921,0
20000051,Grænás,63.981577,-22.557891,0
20000053,Ólafslundur,63.990053,-22.554063,0
20000057,Hjallavegur,63.989424,-22.550978,0
20000058,Krossmói,63.993639,-22.549056,0
20000059,Reykjavíkurtorg,63.99498,-22.550085,0
20000060,Vatnsholt,64.000254,-22.576353,0
20000061,Baldursgarður,64.002165,-22.570368,0
20000063,Heiðarsel,64.009702,-22.575426,0
20000064,Heiðarendi,64.010964,-22.575363,0
20000066,Heiðarbraut,64.008333,-22.572464,0
20000067,Aðalgata,64.003242,-22.564256,0
20000069,Vesturgata,64.005994,-22.564646,0
20000072,Myllubakkaskóli,64.001117,-22.556697,0
20000073,Hornbjarg,64.002764,-22.558661,0
20000077,Vinaminni,64.004238,-22.558515,0
20000078,Fischershús,64.006612,-22.55833,0
20000080,Gamli bærinn,64.005052,-22.556587,0
20000082,Stjáni Blái,63.997131,-22.549116,0
20000087,Stekkjargata,63.973027,-22.522569,0
20000089,Kambur,63.972228,-22.511714,0
20000090,Akurskóli,63.974372,-22.512978,0
20000091,Urðarbraut,63.970337,-22.505195,0
20000092,Spóatjörn,63.97499,-22.505276,0
20000094,Hafdalur,63.974385,-22.50035,0
20000095,Unnardalur,63.972477,-22.495793,0
20000096,Aspardalur,63.97101,-22.490074,0
20000097,Furudalur,63.97115,-22.485729,0
20000098,Keilir,63.96946,-22.571307,0
20000099,Grænás,63.981447,-22.558577,0
20000100,Heiðargarður,64.004759,-22.57717,0
20000101,Heiðarskóli,64.006563,-22.575019,0
20000103,Hafnargata,63.999651,-22.549994,0
20000110,KEF - Airport ,63.9970686450498,-22.628119,0
20000116,Beykidalur,63.968528,-22.490686,0
20000117,Engjadalur,63.96928,-22.500377,0
20000118,Akurskóli,63.974507,-22.512817,0
20000125,Virkjun,63.971673,-22.583785,0
20000128,Bogabraut,63.9722,-22.565779,0
20000129,Grænásbraut,63.975459,-22.565537,0
20000130,Skógarbraut,63.971421239310601,-22.551514262631802,0
20000131,Skógarbraut,63.971433380772503,-22.551692682669,0
20000132,Hringbraut / Melteigur,64.005568,-22.565461,0
20000133,Hringbraut / Knattspyrnuvöllur,63.998337744079898,-22.5565331531079,0
20000134,Hringbraut / Knattspyrnuvöllur,63.998371222834898,-22.5564066411808,0
20000135,Hringbraut / Melteigur,64.006591,-22.565913,0
20000605,Iðavellir,63.995871236977301,-22.5753401044283,0
23000001,Grindavík - Aðalbraut,63.843765,-22.435763,0
23000002,Lögreglustöðin Grindavík,63.839459090783301,-22.437825607729099,0
25030001,Íþróttamiðstöðin Sandgerði,64.033948,-22.700544,0
25030002,Varðan,64.038352,-22.704308,0
25030003,Þekkingarsetur Suðurnesja,64.041085322698095,-22.712208956330599,0
25040002,Pósthúsið Garði / Garður,64.069799,-22.651014,0
25040005,Nýjaland,64.075932,-22.668548,0
25040006,Garðvangur,64.0720646878747,-22.657318767610899,0
25040007,Garðvangur,64.072152900000006,-22.657284409999999,0
25040008,Vellir,64.064251040064306,-22.639801909407701,0
25040009,Vellir,64.064288069085194,-22.639762033330999,0
25060001,Grindavíkurafleggjari,63.96244,-22.42051,0
25060002,Vogaafleggjari,63.975115,-22.359635,0
25060003,Vogar - Gamla pósthúsið ,63.982788,-22.379973,0
25060005,Vogaafleggjari,63.973609299640799,-22.357684341092298,0
30001807,Garðabraut,64.319620999999998,-22.063735999999999,0
30001808,Bæjarskrifstofan,64.320346999999998,-22.069842000000001,0
30001809,Kirkjubraut / Stillholt,64.321487000000005,-22.075413000000001,0
30001810,Akratorg,64.317774999999997,-22.082324,0
30001811,Kirkjubraut / Stillholt,64.321423999999993,-22.074950999999999,0
30001812,Bæjarskrifstofan,64.320495,-22.070502,0
30001813,Garðabraut,64.319542999999996,-22.063942999999998,0
30001822,Þjóðbraut,64.326607442924,-22.0547478363332,0
30001823,Innnesvegur,64.319884999999999,-22.059070999999999,0
30001824,Innnesvegur,64.320121999999998,-22.059034,0
30001825,Þjóðbraut,64.3266320953141,-22.0541501240127,0
30001827,Bresaflöt,64.322727,-22.057072000000002,0
30001828,Bresaflöt,64.322708000000006,-22.056719999999999,0
31770001,Stykkishólmur - höfnin,65.07789,-22.726806,0
31770002,Stykkishólmur - Olís,65.072023,-22.733308,0
35111819,Melahverfi,64.38244,-21.849571,0
36091900,Borgarnes,64.54366,-21.911567,0
36091901,Bifröst,64.766313,-21.552072,0
36091902,Hvanneyri,64.563512,-21.760036,0
36091903,Kleppjárnsreykir,64.655831,-21.403658,0
36091904,Reykholt,64.664498,-21.294091,0
36091906,Baula,64.674734,-21.666195,0
36091907,Íþróttamiðstöðin,64.5402084852402,-21.921574032679001,0
37090001,Grundarfjörður,64.925097,-23.260496,0
37100001,Vatnaleið,64.9657155788255,-22.8892991922126,0
37130001,Vegamót,64.849237,-22.733502,0
37140001,Ólafsvík,64.893979,-23.704382,0
37140002,Rif,64.921473,-23.829734,0
37140003,Hellissandur,64.917249,-23.883747,0
37140004,Arnarstapi,64.766151,-23.633555,0
38110001,Búðardalur,65.108063,-21.763202,0
38110002,Skriðuland,65.3821852089881,-21.8762267930329,0
45020001,Króksfjarðarnes,65.45467,-21.923182,0
45020004,Króksfjarðarnes,65.454697943332803,-21.924041206859901,0
49080001,Staðarskáli,65.144715,-21.083616,0
49110001,Hólmavík - Kaupfélag,65.700898,-21.685735,0
52000001,Sauðárkrókur - N1,65.740862,-19.637706,0
52000002,Varmahlíð,65.553491,-19.446279,0
52000003,Hofsós,65.897242802709599,-19.412876931047901,0
52000004,Hólar,65.732834450858604,-19.112004803363899,0
55080001,Hvammstangavegur,65.352475800767095,-20.884436520936799,0
55080002,Hvammstangi,65.392146,-20.937127,0
55080003,Víðigerði,65.381,-20.645,0
56040001,Blönduós,65.659872,-20.2769,0
56110001,Skagaströnd,65.8242363570201,-20.300123841206,0
60000001,Miðbær,65.683053,-18.09,0
60000007,Þórunnarstræti / MA,65.676412,-18.098052,0
60000009,Þórunnarstræti / Hlíð,65.675047,-18.097684,0
60000010,Þórunnarstræti / Sjúkrahús,65.673714,-18.096709,0
60000011,Þórunnarstræti / Sjúkrahús,65.673508,-18.097042,0
60000012,Þórunnarstræti / Sunnutröð,65.67051,-18.095514,0
60000013,Þórunnarstræti / Lækjargata,65.668507,-18.095915,0
60000015,Naustabraut / Krókeyrarnöf,65.664222,-18.090241,0
60000019,Naustagata / Vallartún,65.661674,-18.094439,0
60000020,Naustagata / Vallartún,65.661613,-18.094244,0
60000021,Kjarnagata / Sómatún,65.662827,-18.099084,0
60000022,Kjarnagata / Sómatún,65.662609,-18.099091,0
60000023,Naustaskóli,65.665331,-18.101314,0
60000024,Naustaskóli,65.665231,-18.101313,0
60000027,Kjarnagata / Bónus,65.668767,-18.108311,0
60000028,Kjarnagata / Ásatún,65.668827,-18.108455,0
60000029,Mýrarvegur / Hringteigur,65.669796,-18.101431,0
60000030,Mýrarvegur / Hringteigur,65.669739,-18.101614,0
60000031,Mýrarvegur / Verkmenntaskóli,65.671948,-18.104293,0
60000032,Mýrarvegur / Verkmenntaskóli,65.672619,-18.104441,0
60000035,Skógarlundur / Birkilundur,65.6743,-18.1074,0
60000037,Skógarlundur / Hlíðarlundur,65.673676,-18.115512,0
60000038,Skógarlundur / Hjallalundur,65.674142,-18.119973,0
60000039,Skógarlundur / Hjallalundur,65.673827,-18.118833,0
60000040,Skógarlundur / Hrísalundur,65.676372,-18.122134,0
60000041,Skógarlundur / Furulundur,65.676092,-18.122203,0
60000042,Þingvallastræti / Hrísalundur,65.67796,-18.118367,0
60000043,Þingvallastræti / Grundargerði,65.678023,-18.119331,0
60000045,Þingvallastræti / Dalsbraut,65.678355,-18.112794,0
60000052,Þórunnarstræti / Hamarstígur,65.681587,-18.100242,0
60000053,Þórunnarstrætí / Hamarstígur,65.681825,-18.100031,0
60000054,Þórunnarstræti / Lögreglustöð,65.684553,-18.100572,0
60000055,Þórunnarstræti / Lögreglustöð,65.685086,-18.100399,0
60000056,Glerárgata / Þórunnarstræti,65.687484,-18.098031,0
60000057,Drottningarbraut,65.680149,-18.087338,0
60000061,Aðalstræti / Duggufjara,65.668997,-18.085852,0
60000062,Aðalstræti / Duggufjara,65.669451,-18.086216,0
60000063,Aðalstræti / Minjasafn,65.666318,-18.084971,0
60000064,Aðalstræti / Minjasafn,65.666535,-18.084775,0
60000065,Skautahöll,65.664106,-18.082991,0
60000066,Skautahöll,65.664067,-18.083244,0
60000067,Miðhúsabraut,65.661629,-18.084111,0
60000068,Miðhúsabraut,65.661222,-18.08483,0
60000069,Glerárgata / Eiðsvallagata,65.685509,-18.091164,0
60000070,Glerárgata / Eyrarvegur,65.687259,-18.096295,0
60000071,Borgarbraut / Glerártorg,65.688442,-18.103093,0
60000072,Borgarbraut / Glerártorg,65.688173,-18.103687,0
60000073,Borgarbraut / Háskóli,65.687106,-18.120173,0
60000074,Borgarbraut / Háskóli,65.687289,-18.122405,0
60000075,Hlíðarbraut / Borgarbraut,65.686596,-18.129162,0
60000076,Merkigil / Kiðagil,65.684259,-18.130902,0
60000077,Merkigil / Kiðagil,65.684187,-18.131765,0
60000078,Merkigil / Vesturgil,65.683851,-18.138579,0
60000079,Merkigil / Vesturgil,65.683492,-18.138369,0
60000080,Merkigil / Skuggagil,65.68549,-18.14048,0
60000081,Merkigil / Urðargil,65.687645,-18.141245,0
60000082,Merkigil / Urðargil,65.687563,-18.141172,0
60000083,Bugðusíða / Núpasíða,65.688269,-18.136218,0
60000084,Bugðusíða / Vestursíða,65.688803,-18.135289,0
60000085,Vestursíða / Lögmannshlíð,65.689778,-18.138472,0
60000086,Vestursíða / Lögmannshlíð,65.689528,-18.137961,0
60000087,Vestursíða / Brattasíða,65.691614,-18.14159,0
60000088,Vestursíða / Brattasíða,65.691989,-18.141542,0
60000089,Vestursíða / Bæjarsíða,65.694333,-18.143371,0
60000090,Vestursíða / Bæjarsíða,65.694557,-18.14418,0
60000091,Miðsíða,65.69608,-18.14319,0
60000092,Miðsíða / Móasíða,65.696066,-18.142001,0
60000093,Miðsíða / Múlasíða,65.694974,-18.136863,0
60000094,Miðsíða / Múlasíða,65.694808,-18.13657,0
60000095,Bugðusíða / Bjarg,65.694203,-18.132513,0
60000096,Bugðusíða / Bjarg,65.694296,-18.132572,0
60000097,Austursíða / Lindarsíða,65.695,-18.12924,0
60000098,Austursíða / Lindarsíða,65.694946,-18.129359,0
60000103,Skarðshlíð / Sunnuhlíð,65.691181,-18.126235,0
60000105,Skarðshlíð / Fosshlíð,65.689081,-18.124116,0
60000108,Glerárskóli,65.688096,-18.11662,0
60000110,Höfðahlíð / Áshlíð,65.68837,-18.112498,0
60000112,Hlíðarból,65.690419,-18.109798,0
60000113,Hörgárbraut / Þverholt,65.693625,-18.114872,0
60000114,Hörgárbraut / Undirhlíð,65.691858,-18.109864,0
60000115,Hörgárbraut / Stórholt,65.690776,-18.107598,0
60000116,Hörgárbraut / Stórholt,65.69093,-18.107199,0
60000117,Glerárbrú,65.689287,-18.102869,0
60000118,Glerárbrú,65.689223,-18.103407,0
60000119,Tryggvabraut / Hvannavellir,65.689801,-18.09744,0
60000120,Hjalteyrargata / Furuvellir,65.691337,-18.091652,0
60000123,Hjalteyrargata / Gránufélagsgata,65.686749,-18.082842,0
60000124,Réttarhvammur,65.679715,-18.131744,0
60000125,Réttarhvammur,65.678866,-18.131584,0
60000126,Þingvallastræti / Pálmholt,65.677699,-18.12388,0
60000128,Skógarlundur / Hlíðarlundur,65.673686,-18.114603,0
60000129,Mímisbraut / Verkmenntaskóli,65.672467,-18.103809,0
60000130,Þingvallastræti / Furulundur,65.677423,-18.126252,0
60000132,Hjalteyrargata / Grenivellir,65.689563,-18.086457,0
60000137,Þingvallastræti / Byggðavegur,65.679119,-18.103151,0
60000139,Kaupvangsstræti,65.680587,-18.090284,0
60000140,Hlíðarbraut / Tröllagil,65.686593,-18.129323,0
60000141,Glerárgata / Ráðhús,65.685184,-18.091117,0
60000142,Tryggvabraut / Slökkvistöð,65.691062,-18.093708,0
60000143,Tryggvabraut / Hvannavellir,65.689918,-18.097514,0
60000150,Akureyri - Hof,65.68395,-18.08767,0
60000151,Hjalteyrargata / Gránufélagsgata,65.68643,-18.0832,0
60000152,Hjalteyrargata / Grenivellir,65.68965,-18.0865,0
60000153,Skarðshlíð / Undirhlíð,65.69111,-18.1118,0
60000154,Skarðshlíð / Boginn,65.693,-18.1184,0
60000155,Smárahlíð,65.69277,-18.1254,0
60000156,Hlíðarbraut / Austursíða,65.6948,-18.1255,0
60000157,Smárahlíð,65.69275,-18.1255,0
60000158,Skarðshlíð / Boginn,65.69296,-18.1185,0
60000159,Skarðshlíð / Undirhlíð,65.69095,-18.1115,0
60000160,Merkigil / Skuggagil,65.68516,-18.14,0
60000161,Dalsbraut / Stóragerði,65.6804,-18.1159,0
60000162,Dalsbraut / Klettaborg,65.68494,-18.1152,0
60000163,Dalsbraut / Norðurslóð,65.68426,-18.1158,0
60000164,Dalsbraut / Stóragerði,65.67955,-18.1159,0
60000165,Þingvallastræti / Mýrarvegur,65.67866,-18.1086,0
60000166,Þórunnarstræti / Íþróttahöll,65.67809,-18.09917,0
60000167,Skógarlundur / Birkilundur,65.67435,-18.1073,0
60000168,Naustabraut / Krókeyrarnöf,65.66406,-18.0899,0
60000169,Þórunnarstræti / Lækjargata,65.66857,-18.0957,0
60000170,Þórunnarstræti / Sunnutröð,65.67141,-18.0958,0
60000172,Þórunnarstræti / Íþróttahöll,65.67835,-18.099,0
60000173,Þingvallastræti / Byggðavegur,65.67931,-18.1016,0
60000174,Þingvallastræti / Mýrarvegur,65.67877,-18.1086,0
60000175,Hafnarstræti / Aðalstræti,65.67218,-18.0859,0
60000176,Hafnarstræti / Aðalstræti,65.67254,-18.0863,0
60000177,Drottningarbraut,65.6801,-18.0872,0
60000178,Þingvallastræti / Dalsbraut,65.6778,-18.1159,0
61000001,Húsavík,66.046915,-17.343375,0
61000005,Jökulsá á Fjöllum,65.626341,-16.17725,0
62500001,Ólafsfjörður - Aðalgata,66.07082,-18.655939,0
62500002,Siglufjörður - Olís,66.149834,-18.903148,0
62500003,Siglufjörður - Snorragata suður,66.142078,-18.915306,0
62500004,Siglufjörður - Snorragata suður,66.141952,-18.915041,0
62500005,Ólafsfjörður - Aðalgata,66.070939,-18.657531,0
62500006,Ólafsfjörður - Múlavegur,66.074536,-18.642085,0
62500007,Ólafsfjörður - Múlavegur,66.074606,-18.642297,0
64000001,Dalvík,65.966988,-18.529751,0
65060001,Hjalteyri - Vegamót,65.758471,-18.232226,0
65060002,Litli Árskógssandur - Vegamót,65.928321,-18.364432,0
66070001,Mývatn - Reykjahlíð,65.642,-16.911,0
66070002,Skútustaðir,65.567,-17.029,0
66090001,Aðaldalsvegur,65.886061,-17.437669,0
66120001,Fnjóskárbrú,65.7467,-17.912,0
66120002,Norðausturvegur,65.705251,-17.622566,0
66120003,Fosshóll - Goðafoss,65.686,-17.539,0
66120004,Laugar,65.7211000968779,-17.3719457585166,0
70007101,Seyðisfjörður / Herðubreið,65.260099999999994,-14.0067,0
73007351,Reyðarfjörður / Fjarðarbyggðarhöllin,65.033900000000003,-14.2121,0
73007352,Austurvegur / Barkur,65.031300000000002,-14.206799999999999,0
73007353,Reyðarfjörður / Molinn,65.0323,-14.2186,0
73007354,Reyðarfjörður / Orkuskálinn,65.034400000000005,-14.2278,0
73007355,Alcoa Fjarðaál,65.0327,-14.0969,0
73007356,Eskifjörður / Sundlaug,65.077299999999994,-14.035,0
73007357,Þjónustumiðstöð / Shell,65.075800000000001,-14.0221,0
73007358,Strandgata / Steinholt,65.066599999999994,-14.0038,0
73007359,Eskifjörður / Valhöll,65.070800000000006,-14.0131,0
73007401,Norðfjörður / Nesbakki,65.148499999999999,-13.667999999999999,0
73007402,Norðfjörður / VA,65.148899999999998,-13.6785,0
73007403,Miðstræti / Stekkjargata,65.148399999999995,-13.69,0
73007404,Hafnarbraut / Gilsbakki,65.147900000000007,-13.6982,0
73007405,Norðfjörður / Orkan,65.147499999999994,-13.706899999999999,0
73007551,Fáskrúðsfjörður / Við kirkjugarð,64.934200000000004,-14.0281,0
73007552,Fáskrúðsfjörður / Skólavegur,64.932100000000005,-14.019299999999999,0
73007553,Fáskrúðsfjörður / Skrúður,64.929199999999994,-14.0076,0
73007554,Skólavegur / Hólsstígur,64.927700000000002,-14.0015,0
73007555,Fáskrúðsfjörður / Hafnargata v. Franska sp.,64.926400000000001,-14.0008,0
73007556,Fáskrúðsfjörður / Búðavegur,64.9306,-14.0155,0
73007557,Stöðvarfjörður / Brekkan - uppl. miðstöð,64.833,-13.8738,0
75097201,Borgarfjörður / Fjarðarborg,65.5274,-13.8172,0
76137601,Breiðdalsvík / Kaupfjelagið,64.7921,-14.0094,0
76177651,Djúpivogur / Hótel Framtíð,64.656300000000002,-14.2807,0
76200001,Vopnafjörður - Vegamót,65.459261,-15.50708,0
76200002,Skjöldólfsstaðir,65.31667,-15.1163,0
76200003,Fellabær - Olís,65.2825,-14.4257,0
76200004,Egilsstaðir / Tjaldsvæði,65.2614,-14.4059,0
76200005,Egilsstaðir - Tjaldsvæðið,65.2587083533151,-14.4069628003902,0
76207002,Egilsstaðir / Flugvöllur,65.274799999999999,-14.4062,0
76207003,Egilsstaðir / Hamragerði,65.256100000000004,-14.4129,0
76207005,Egilsstaðir / Íþróttamiðstöð,65.266800000000003,-14.3965,0
76207006,Ársskógar / Dalskógar,65.264799999999994,-14.386900000000001,0
76207007,Egilsstaðir / Selbrekka v. Sey.fj.veg,65.260000000000005,-14.389099999999999,0
76207008,Egilsstaðir / Norðurtún,65.2696258706558,-14.3920844766193,0
77080001,Höfn í Hornafirði /Sundlaug,64.254227,-15.207482,0
77080002,Freysnes,63.990386,-16.893033,0
77080003,Skaftafell,64.015611,-16.965545,0
77080004,Skaftafell,64.015599,-16.9654,0
77080005,Freysnes,63.990355,-16.893124,0
77080007,Jökulsárlón,64.046076,-16.177622,0
77080008,Jökulsárlón,64.046031,-16.177135,0
77087801,Höfn / Flugvöllur,64.302199999999999,-15.2262,0
77087802,Höfn - Tjaldsvæði,64.25819,-15.20395,0
80000001,Landeyjahöfn,63.5323020405119,-20.1197098339123,0
82000001,Selfoss - N1,63.937021999999999,-20.987521999999998,0
82000002,Selfoss - Ráðhúsið,63.937351,-21.001897,0
82000003,Selfoss - Olís,63.943483999999998,-21.008141999999999,0
82000004,Selfoss - Olís,63.943386,-21.008523,0
82000005,Selfoss - Ráðhúsið,63.937271000000003,-21.001902000000001,0
82000006,Selfoss - FSU,63.932287,-20.999224,0
82000007,FSU,63.932158,-20.999297,0
82000008,Tryggvagata / Suðurengi,63.926847,-20.999575,0
82000009,Sunnulækjarskóli,63.926157,-20.994187,0
82000010,Erlurimi / Sílatjörn,63.928054,-20.991604,0
82000011,Selfoss - Vallaskóli,63.933829,-20.995979,0
82000012,Selfoss - Sundhöll,63.935726,-20.998903,0
82000013,Selfoss - Sundhöll,63.935719,-20.998998,0
82000014,Húsasmiðjan,63.932257,-21.015843,0
82000015,Eyrarvegur / Lágheiði,63.931925,-21.016417,0
82000016,Sandvíkurbæir,63.911659,-21.053337,0
82000017,Sandvíkurbæir,63.911587,-21.053372,0
82000018,Tjarnarbyggð,63.89266,-21.076469,0
82000019,Tjarnarbyggð,63.892595,-21.076437,0
82000020,Eyrarbraut / Eyjasel,63.838602,-21.070039,0
82000021,Hásteinsvegur / Stjörnusteinar,63.8367,-21.062546,0
82000022,Hásteinsvegur / Ólafsvellir,63.832863,-21.05072,0
82000023,Baldurshagi,63.8324,-21.045467,0
82000024,Hásteinsvegur / Strandgata,63.834397,-21.058756,0
82000025,Eyrarbraut / Eyjasel,63.838655,-21.070147,0
82000026,Hafnarbrú,63.866803,-21.16298,0
82000027,Búðarstígur,63.864845,-21.157722,0
82000028,Eyrargata,63.862126,-21.14676,0
82000029,Háeyrarvellir,63.860717,-21.142391,0
82000030,Barnaskólinn Eyrarbakka,63.858538,-21.133986,0
82000036,Selfoss - Vallaskóli,63.933871,-20.995996,0
82000037,Langholt / Larensstræti,63.937481061979597,-20.9790163141965,0
82000038,Langholt / Larensstræti,63.937487,-20.978881,0
82000039,Litla-Hraun,63.860568611069098,-21.1290119338803,0
82000041,Barnaskólinn Stokkseyri,63.8374936404431,-21.065082799988101,0
82000042,Eyravegur / Kirkjuvegur,63.936383,-21.00682,0
82000043,Eyravegur / Kirkjuvegur,63.936319999651801,-21.006666020836001,0
82000044,Barnaskólinn Stokkseyri,63.83781,-21.06716,0
85080001,Vík í Mýrdal,63.418369,-19.003165,0
85080002,Vík í Mýrdal,63.418279,-19.003218,0
85090002,Kirkjubæjarklaustur,63.793694,-18.03875,0
86130001,Hvolsvöllur,63.749494,-20.23306,0
86130002,Hvolsvöllur,63.749747,-20.232882,0
86130003,Skógar,63.524103,-19.504503,0
86140001,Hella,63.834862,-20.401652,0
86140002,Hella,63.834994,-20.401563,0
87100001,Flúðir,64.1308641273949,-20.3214083190065,0
87160001,Hveragerði - Shell,63.995477,-21.184366,0
87160002,Hveragerði - Shell,63.995464,-21.184515,0
87170001,Þorlákshöfn,63.856668,-21.383841,0
87190001,Borg í Grímsnesi,64.0746664731188,-20.7643082216857,0
87190003,Þrastarlundur,64.01444,-20.949087,0
87190004,Þóroddsstaðir,64.119065,-20.708499,0
87190005,Þóroddsstaðir,64.119199,-20.708822,0
87200001,Brautarholt,64.023167,-20.521894,0
87200002,Skeiða- og Þjórsárdalsvegur,64.046013,-20.411393,0
87210001,Reykholt,64.177459,-20.453062,0
87210002,Laugarás,64.112901,-20.503891,0
87210003,Laugarvatn,64.220175,-20.732191,0
90000001,Stjórnarráðið,64.147504999999995,-21.934808,0
90000002,Þjóðleikhúsið,64.146761999999995,-21.931048000000001,0
90000003,Fríkirkjuvegur,64.143101000000001,-21.940087999999999,0
90000004,Menntaskólinn í Reykjavík / MR,64.146477000000004,-21.937258,0
90000006,Umferðarmiðstöðin (BSÍ),64.137099,-21.933662,0
90000007,Umferðarmiðstöðin (BSÍ),64.137941598162499,-21.9339090580538,0
90000009,Nauthólsvegur / Natura,64.130841,-21.929604,0
90000011,Snorrabraut,64.138750000000002,-21.921420000000001,0
90000013,Kringlan,64.131921000000006,-21.889215,0
90000015,Kringlumýrarbraut / Kringlan ,64.130009,-21.900467,0
90000016,Kringlumýrarbraut / Kringlan,64.129588,-21.899836,0
90000018,Ártún,64.123754000000005,-21.821591000000002,0
90000019,Ártún,64.124213999999995,-21.822106999999999,0
90000020,Grandi,64.155814000000007,-21.941402,0
90000021,Grandagarður,64.153042999999997,-21.951070000000001,0
90000022,Mýrargata,64.151381000000001,-21.948571000000001,0
90000029,Klettagarðar / Skarfagarðar,64.153822000000005,-21.869633,0
90000030,Þjóðskjalasafnið,64.142627000000005,-21.90634,0
90000031,Gamla sjónvarpshúsið,64.140660999999994,-21.896675999999999,0
90000032,Nordica,64.140141999999997,-21.887948000000002,0
90000033,Laugardalshöll,64.138023000000004,-21.877569999999999,0
90000034,Orkuhúsið,64.135553000000002,-21.873334,0
90000036,Teigar,64.144585000000006,-21.892053000000001,0
90000037,Tún,64.143826000000004,-21.892754,0
90000038,Fen,64.129480999999998,-21.863616,0
90000039,Mörkin,64.129536999999999,-21.863101,0
90000040,Nökkvavogur,64.132948999999996,-21.855219999999999,0
90000041,Suðurlandsbraut / Glæsibær,64.133503,-21.869105,0
90000042,Skeifan / Glæsibær,64.132639,-21.868289,0
90000044,Gnoðarvogur / Ljósheimar,64.13203,-21.863386999999999,0
90000045,Glæsibær,64.133900999999994,-21.867151,0
90000046,Orkuhúsið,64.136435000000006,-21.874203000000001,0
90000047,Laugardalshöll,64.139195999999998,-21.879543000000002,0
90000048,Nordica,64.140316999999996,-21.889824000000001,0
90000049,Hátún,64.141194999999996,-21.898187,0
90000050,Fíladelfía,64.142926,-21.907164,0
90000051,Klettagarðar / Skarfagarðar,64.153716000000003,-21.869696000000001,0
90000052,Barónsstígur,64.144475,-21.918977999999999,0
90000054,Þjóðleikhúsið,64.146842000000007,-21.930941000000001,0
90000055,Lækjartorg,64.147464999999997,-21.936230999999999,0
90000056,Ráðhúsið,64.146559999999994,-21.942413999999999,0
90000057,Ráðhúsið,64.146261999999993,-21.941607000000001,0
90000061,Mýrargata,64.151683000000006,-21.949006000000001,0
90000062,Grandagarður,64.153109000000001,-21.949784000000001,0
90000063,Grunnslóð,64.154464000000004,-21.947669000000001,0
90000064,Fiskislóð,64.155849000000003,-21.945205000000001,0
90000068,Stekkjarbakki,64.107754999999997,-21.841087000000002,0
90000069,Arnarbakki,64.104746000000006,-21.835345,0
90000071,Rangársel,64.098157999999998,-21.846830000000001,0
90000072,Rangársel,64.098067999999998,-21.846626000000001,0
90000073,Eyjabakki,64.110277999999994,-21.828901999999999,0
90000074,Dvergabakki,64.110315,-21.834713000000001,0
90000075,Mjódd,64.109701999999999,-21.842642999999999,0
90000076,Víkin,64.120518000000004,-21.854944,0
90000077,Bústaðakirkja,64.120818999999997,-21.860312,0
90000078,Ásgarður Fossvogi,64.121407000000005,-21.865542999999999,0
90000079,Grímsbær,64.122631999999996,-21.876021999999999,0
90000080,Furugerði,64.123416000000006,-21.883334000000001,0
90000081,Borgarspítalinn,64.124171000000004,-21.888175,0
90000083,RÚV,64.125810999999999,-21.888448,0
90000084,RÚV,64.125855000000001,-21.887882999999999,0
90000085,TBR / Glæsibær,64.133969,-21.866965,0
90000086,Fellsmúli,64.131416000000002,-21.883033000000001,0
90000087,Miðbær,64.133427999999995,-21.882667999999999,0
90000088,Háaleitisbraut / Múlar,64.136689000000004,-21.887231,0
90000089,Lágmúli,64.137862999999996,-21.891022,0
90000090,Háteigsvegur / Skipholt,64.137293999999997,-21.898216000000001,0
90000091,Háteigskirkja,64.138126999999997,-21.904177000000001,0
90000092,Háteigsvegur / Langahlíð,64.138844000000006,-21.909261999999998,0
90000093,Rauðarárstígur,64.140247000000002,-21.915137999999999,0
90000094,Þjóðminjasafnið,64.142291,-21.949048999999999,0
90000096,Meistaravellir / Grandavegur,64.147909999999996,-21.960201000000001,0
90000097,Meistaravellir / Flyðrugrandi,64.147192000000004,-21.963691000000001,0
90000098,KR,64.146040999999997,-21.965254999999999,0
